"ref_date","user_source","new_user","cancel_user"
"2016-12-08",43,1,0
"2016-12-08",57,3,0
"2016-12-09",0,4,20
"2016-12-09",1,1,0
"2016-12-09",17,4,0
"2016-12-09",30,58,4
"2016-12-09",43,2,0
"2016-12-09",57,5,0
"2016-12-10",0,0,13
"2016-12-10",1,1,0
"2016-12-10",17,4,0
"2016-12-10",30,11,2
"2016-12-10",43,1,0
"2016-12-10",57,6,0
"2016-12-11",0,1,20
"2016-12-11",1,4,0
"2016-12-11",17,5,0
"2016-12-11",30,18,0
"2016-12-11",43,1,0
"2016-12-12",0,0,12
"2016-12-12",17,5,0
"2016-12-12",30,80,5
"2016-12-12",43,1,0
"2016-12-12",57,7,0
"2016-12-13",0,2,17
"2016-12-13",1,3,0
"2016-12-13",17,2,0
"2016-12-13",30,57,3
"2016-12-13",43,2,0
"2016-12-13",57,3,0
"2016-12-14",0,2,14
"2016-12-14",1,1,0
"2016-12-14",17,6,0
"2016-12-14",30,48,2
"2016-12-14",57,4,0
"2016-12-15",0,0,18
"2016-12-15",1,2,0
"2016-12-15",17,4,0
"2016-12-15",30,44,2
"2016-12-15",57,7,0
"2016-12-16",0,1,12
"2016-12-16",1,1,1
"2016-12-16",17,10,0
"2016-12-16",30,69,1
"2016-12-16",43,1,0
"2016-12-16",57,12,0
"2016-12-17",0,2,8
"2016-12-17",1,2,0
"2016-12-17",17,3,0
"2016-12-17",30,19,0
"2016-12-17",43,3,0
"2016-12-17",57,11,0
"2016-12-18",0,1,11
"2016-12-18",1,2,0
"2016-12-18",30,9,0
"2016-12-18",43,2,0
"2016-12-18",57,15,0
"2016-12-19",0,0,17
"2016-12-19",1,1,1
"2016-12-19",17,5,0
"2016-12-19",30,47,4
"2016-12-19",43,2,0
"2016-12-19",57,11,0
"2016-12-20",0,2,18
"2016-12-20",1,1,0
"2016-12-20",17,9,0
"2016-12-20",30,55,5
"2016-12-20",43,3,0
"2016-12-20",57,8,0
"2016-12-21",0,4,27
"2016-12-21",1,6,0
"2016-12-21",17,4,0
"2016-12-21",30,72,9
"2016-12-21",57,9,0
"2016-12-22",0,0,18
"2016-12-22",1,1,0
"2016-12-22",17,6,0
"2016-12-22",30,68,3
"2016-12-22",43,1,0
"2016-12-22",57,4,0
"2016-12-23",0,0,18
"2016-12-23",1,8,0
"2016-12-23",30,146,6
"2016-12-23",43,1,0
"2016-12-23",57,8,0
"2016-12-24",0,1,12
"2016-12-24",17,26,1
"2016-12-24",30,8,0
"2016-12-24",43,1,0
"2016-12-24",57,12,0
"2016-12-25",0,0,14
"2016-12-25",1,2,1
"2016-12-25",17,9,0
"2016-12-25",30,26,0
"2016-12-25",57,15,0
"2016-12-26",0,1,15
"2016-12-26",1,2,0
"2016-12-26",17,7,0
"2016-12-26",30,143,2
"2016-12-26",43,2,0
"2016-12-26",57,10,0
"2016-12-27",0,3,11
"2016-12-27",1,3,0
"2016-12-27",17,5,0
"2016-12-27",30,64,2
"2016-12-27",57,6,0
"2016-12-28",0,0,13
"2016-12-28",1,1,0
"2016-12-28",17,4,0
"2016-12-28",30,36,2
"2016-12-28",57,5,0
"2016-12-29",0,0,18
"2016-12-29",1,4,1
"2016-12-29",17,2,0
"2016-12-29",30,42,4
"2016-12-29",57,1,0
"2016-12-30",0,0,11
"2016-12-30",1,2,0
"2016-12-30",30,23,2
"2016-12-30",43,1,0
"2016-12-30",57,4,0
"2016-12-31",0,0,11
"2016-12-31",1,2,0
"2016-12-31",30,2,0
"2016-12-31",57,2,0
"2017-01-01",0,0,13
"2017-01-01",17,1,0
"2017-01-01",30,3,0
"2017-01-01",57,1,0
"2017-01-02",0,0,14
"2017-01-02",57,5,0
"2017-01-03",0,1,14
"2017-01-03",1,2,0
"2017-01-03",17,4,0
"2017-01-03",30,19,1
"2017-01-03",43,1,0
"2017-01-03",57,6,0
"2017-01-04",0,1,18
"2017-01-04",1,1,0
"2017-01-04",30,13,0
"2017-01-04",43,1,0
"2017-01-04",57,2,0
"2017-01-05",0,2,17
"2017-01-05",1,1,0
"2017-01-05",17,2,0
"2017-01-05",30,14,0
"2017-01-05",57,8,0
"2017-01-06",0,0,23
"2017-01-06",1,2,0
"2017-01-06",30,8,1
"2017-01-06",57,13,0
"2017-01-07",0,2,16
"2017-01-07",1,1,0
"2017-01-07",30,4,0
"2017-01-07",43,2,0
"2017-01-07",57,5,0
"2017-01-08",0,0,8
"2017-01-08",1,2,0
"2017-01-08",30,6,0
"2017-01-08",57,4,0
"2017-01-09",0,0,15
"2017-01-09",1,5,0
"2017-01-09",30,3,0
"2017-01-09",57,1,0
"2017-01-10",0,1,16
"2017-01-10",1,1,0
"2017-01-10",17,5,0
"2017-01-10",30,8,0
"2017-01-10",43,1,0
"2017-01-10",57,7,0
"2017-01-11",0,3,11
"2017-01-11",1,1,0
"2017-01-11",30,6,0
"2017-01-11",57,23,3
"2017-01-12",0,0,11
"2017-01-12",1,3,0
"2017-01-12",17,1,0
"2017-01-12",30,10,0
"2017-01-12",43,3,0
"2017-01-12",57,21,1
"2017-01-13",0,0,10
"2017-01-13",1,4,0
"2017-01-13",17,2,1
"2017-01-13",30,6,0
"2017-01-13",57,6,0
"2017-01-14",0,1,4
"2017-01-14",1,2,0
"2017-01-14",17,1,0
"2017-01-14",30,6,0
"2017-01-14",57,2,0
"2017-01-15",0,0,10
"2017-01-15",30,3,0
"2017-01-15",57,2,0
"2017-01-16",0,0,13
"2017-01-16",1,5,0
"2017-01-16",30,4,0
"2017-01-16",57,5,0
"2017-01-17",0,0,10
"2017-01-17",1,2,0
"2017-01-17",17,2,0
"2017-01-17",30,6,2
"2017-01-17",57,9,0
"2017-01-18",0,0,6
"2017-01-18",1,2,0
"2017-01-18",17,1,0
"2017-01-18",30,4,0
"2017-01-18",43,1,0
"2017-01-18",57,5,0
"2017-01-19",0,0,8
"2017-01-19",17,1,0
"2017-01-19",30,2,0
"2017-01-19",57,4,0
"2017-01-20",0,0,5
"2017-01-20",17,2,0
"2017-01-20",30,3,0
"2017-01-20",57,7,0
"2017-01-21",0,0,11
"2017-01-21",1,2,0
"2017-01-21",17,1,0
"2017-01-21",30,4,0
"2017-01-21",57,3,1
"2017-01-22",0,0,9
"2017-01-22",17,1,0
"2017-01-22",30,2,0
"2017-01-22",57,3,0
"2017-01-23",0,1,13
"2017-01-23",17,1,0
"2017-01-23",30,3,0
"2017-01-23",57,7,0
"2017-01-24",0,0,6
"2017-01-24",1,3,0
"2017-01-24",30,1,0
"2017-01-24",57,9,0
"2017-01-25",0,0,5
"2017-01-25",1,1,0
"2017-01-25",17,3,0
"2017-01-25",30,1,0
"2017-01-25",43,1,0
"2017-01-25",57,1,0
"2017-01-26",0,0,5
"2017-01-27",0,0,5
"2017-01-27",1,1,0
"2017-01-27",30,1,0
"2017-01-27",57,1,0
"2017-01-28",0,0,7
"2017-01-28",30,1,0
"2017-01-28",57,2,0
"2017-01-29",0,2,6
"2017-01-29",1,2,0
"2017-01-29",17,1,0
"2017-01-29",57,3,0
"2017-01-30",0,0,5
"2017-01-30",43,1,0
"2017-01-30",57,2,0
"2017-01-31",0,0,3
"2017-01-31",30,1,0
"2017-01-31",57,2,0
"2017-02-01",0,0,2
"2017-02-01",1,1,0
"2017-02-01",30,5,0
"2017-02-01",57,1,0
"2017-02-02",0,2,6
"2017-02-02",1,2,0
"2017-02-02",30,2,1
"2017-02-02",57,1,0
"2017-02-03",0,1,9
"2017-02-03",1,2,0
"2017-02-03",30,4,0
"2017-02-03",43,1,0
"2017-02-03",57,6,0
"2017-02-04",0,0,9
"2017-02-04",30,4,1
"2017-02-04",43,1,0
"2017-02-04",57,6,0
"2017-02-05",0,1,9
"2017-02-05",1,1,0
"2017-02-05",17,2,0
"2017-02-05",30,7,0
"2017-02-05",57,2,0
"2017-02-06",0,0,9
"2017-02-06",1,5,0
"2017-02-06",17,1,0
"2017-02-06",30,1,0
"2017-02-06",57,8,0
"2017-02-07",0,0,13
"2017-02-07",1,1,0
"2017-02-07",17,5,0
"2017-02-07",30,10,1
"2017-02-07",43,1,0
"2017-02-07",57,4,0
"2017-02-08",0,1,11
"2017-02-08",1,1,0
"2017-02-08",30,4,0
"2017-02-08",43,1,0
"2017-02-08",57,7,0
"2017-02-09",0,1,8
"2017-02-09",1,4,0
"2017-02-09",17,4,1
"2017-02-09",30,9,0
"2017-02-09",57,13,0
"2017-02-10",0,4,5
"2017-02-10",1,1,0
"2017-02-10",17,1,0
"2017-02-10",30,1,0
"2017-02-10",57,6,0
"2017-02-11",0,1,7
"2017-02-11",30,8,0
"2017-02-11",43,3,0
"2017-02-11",57,7,0
"2017-02-12",0,0,5
"2017-02-12",1,1,1
"2017-02-12",30,3,0
"2017-02-12",57,1,0
"2017-02-13",0,0,7
"2017-02-13",1,3,0
"2017-02-13",30,10,1
"2017-02-13",43,2,0
"2017-02-13",57,5,0
"2017-02-14",0,1,10
"2017-02-14",1,2,1
"2017-02-14",17,3,0
"2017-02-14",30,7,0
"2017-02-14",57,8,0
"2017-02-15",0,1,10
"2017-02-15",1,1,0
"2017-02-15",17,5,0
"2017-02-15",30,2,0
"2017-02-15",57,9,0
"2017-02-16",0,1,12
"2017-02-16",1,4,0
"2017-02-16",17,2,0
"2017-02-16",30,7,0
"2017-02-16",43,1,0
"2017-02-16",57,3,0
"2017-02-17",0,1,2
"2017-02-17",1,2,0
"2017-02-17",17,3,0
"2017-02-17",30,6,0
"2017-02-17",57,8,0
"2017-02-18",0,0,4
"2017-02-18",17,3,0
"2017-02-18",30,5,0
"2017-02-18",43,1,0
"2017-02-18",57,2,0
"2017-02-19",0,0,11
"2017-02-19",1,3,0
"2017-02-19",17,1,0
"2017-02-19",30,4,0
"2017-02-19",57,1,0
"2017-02-20",0,0,9
"2017-02-20",30,9,0
"2017-02-21",0,0,7
"2017-02-21",1,1,0
"2017-02-21",17,3,0
"2017-02-21",30,9,1
"2017-02-21",57,12,0
"2017-02-22",0,2,8
"2017-02-22",1,2,0
"2017-02-22",17,2,0
"2017-02-22",30,18,0
"2017-02-22",43,1,0
"2017-02-22",57,8,0
"2017-02-23",0,0,5
"2017-02-23",1,3,1
"2017-02-23",17,1,0
"2017-02-23",30,15,1
"2017-02-23",43,2,0
"2017-02-23",57,3,0
"2017-02-24",0,2,5
"2017-02-24",1,4,0
"2017-02-24",17,1,1
"2017-02-24",30,6,0
"2017-02-24",57,3,0
"2017-02-25",0,0,8
"2017-02-25",1,2,0
"2017-02-25",30,5,0
"2017-02-25",43,1,0
"2017-02-25",57,7,0
"2017-02-26",0,0,10
"2017-02-26",17,1,0
"2017-02-26",30,2,0
"2017-02-26",43,2,0
"2017-02-26",57,5,0
"2017-02-27",0,2,8
"2017-02-27",1,4,0
"2017-02-27",30,2,0
"2017-02-27",57,12,0
"2017-02-28",0,0,6
"2017-02-28",1,4,0
"2017-02-28",17,3,0
"2017-02-28",30,4,0
"2017-02-28",43,1,0
"2017-02-28",57,10,0
"2017-03-01",0,0,10
"2017-03-01",1,8,0
"2017-03-01",17,4,0
"2017-03-01",30,6,0
"2017-03-01",43,1,0
"2017-03-01",57,12,0
"2017-03-02",0,1,13
"2017-03-02",1,5,0
"2017-03-02",17,2,0
"2017-03-02",30,8,0
"2017-03-02",57,17,1
"2017-03-03",0,3,14
"2017-03-03",1,5,0
"2017-03-03",30,5,0
"2017-03-03",43,1,0
"2017-03-03",57,5,0
"2017-03-04",0,0,20
"2017-03-04",1,1,0
"2017-03-04",17,3,0
"2017-03-04",30,3,0
"2017-03-04",57,5,0
"2017-03-05",0,0,5
"2017-03-05",17,2,0
"2017-03-05",30,5,0
"2017-03-05",57,4,0
"2017-03-06",0,1,7
"2017-03-06",1,4,0
"2017-03-06",17,2,0
"2017-03-06",30,6,0
"2017-03-06",43,1,0
"2017-03-06",57,4,0
"2017-03-07",0,2,11
"2017-03-07",1,2,0
"2017-03-07",17,2,0
"2017-03-07",30,13,0
"2017-03-07",57,7,0
"2017-03-08",0,2,7
"2017-03-08",1,2,0
"2017-03-08",17,6,0
"2017-03-08",30,8,0
"2017-03-08",43,2,0
"2017-03-08",57,11,0
"2017-03-09",0,0,6
"2017-03-09",1,3,0
"2017-03-09",17,5,0
"2017-03-09",30,12,1
"2017-03-09",57,10,0
"2017-03-10",0,1,13
"2017-03-10",1,4,1
"2017-03-10",17,3,0
"2017-03-10",30,5,2
"2017-03-10",43,1,0
"2017-03-10",57,5,1
"2017-03-11",0,2,6
"2017-03-11",1,1,0
"2017-03-11",17,1,0
"2017-03-11",30,5,0
"2017-03-11",43,1,0
"2017-03-11",57,5,0
"2017-03-12",0,1,6
"2017-03-12",1,3,0
"2017-03-12",17,2,0
"2017-03-12",30,6,0
"2017-03-12",57,3,0
"2017-03-13",0,2,8
"2017-03-13",1,4,1
"2017-03-13",17,1,0
"2017-03-13",30,8,0
"2017-03-13",43,2,0
"2017-03-13",57,6,0
"2017-03-14",0,1,11
"2017-03-14",1,6,0
"2017-03-14",17,2,0
"2017-03-14",30,9,0
"2017-03-14",43,1,0
"2017-03-14",57,7,0
"2017-03-15",0,0,13
"2017-03-15",1,6,0
"2017-03-15",17,2,0
"2017-03-15",30,12,0
"2017-03-15",43,1,0
"2017-03-15",57,4,0
"2017-03-16",0,2,9
"2017-03-16",1,7,0
"2017-03-16",17,1,0
"2017-03-16",30,11,0
"2017-03-16",43,2,0
"2017-03-16",57,11,0
"2017-03-17",0,0,9
"2017-03-17",1,3,0
"2017-03-17",30,17,0
"2017-03-17",43,3,0
"2017-03-17",57,13,1
"2017-03-18",0,0,5
"2017-03-18",1,1,0
"2017-03-18",17,4,0
"2017-03-18",30,8,0
"2017-03-18",57,2,0
"2017-03-19",0,2,7
"2017-03-19",30,5,0
"2017-03-19",57,6,0
"2017-03-20",0,0,13
"2017-03-20",1,2,0
"2017-03-20",17,2,0
"2017-03-20",30,5,0
"2017-03-20",43,1,0
"2017-03-20",57,1,0
"2017-03-21",0,0,12
"2017-03-21",1,2,0
"2017-03-21",17,5,0
"2017-03-21",30,5,0
"2017-03-21",57,5,0
"2017-03-22",0,0,9
"2017-03-22",1,4,0
"2017-03-22",17,4,0
"2017-03-22",30,11,0
"2017-03-22",43,4,0
"2017-03-22",57,18,0
"2017-03-23",0,3,9
"2017-03-23",1,6,0
"2017-03-23",30,6,0
"2017-03-23",57,12,0
"2017-03-24",0,1,13
"2017-03-24",1,7,0
"2017-03-24",17,1,0
"2017-03-24",30,1,0
"2017-03-24",57,4,1
"2017-03-25",0,0,6
"2017-03-25",1,3,0
"2017-03-25",30,3,0
"2017-03-25",43,2,0
"2017-03-25",57,6,0
"2017-03-26",0,0,8
"2017-03-26",1,3,0
"2017-03-26",30,3,0
"2017-03-26",43,3,0
"2017-03-26",57,4,0
"2017-03-27",0,0,8
"2017-03-27",1,6,0
"2017-03-27",17,1,0
"2017-03-27",30,6,0
"2017-03-27",57,7,0
"2017-03-28",0,1,6
"2017-03-28",30,5,0
"2017-03-28",43,2,0
"2017-03-28",57,9,0
"2017-03-29",0,0,4
"2017-03-29",1,5,0
"2017-03-29",17,1,0
"2017-03-29",30,10,0
"2017-03-29",43,4,0
"2017-03-29",57,21,0
"2017-03-30",0,0,6
"2017-03-30",1,2,0
"2017-03-30",17,4,0
"2017-03-30",30,8,0
"2017-03-30",43,4,0
"2017-03-30",57,13,0
"2017-03-31",0,1,10
"2017-03-31",1,2,0
"2017-03-31",30,3,0
"2017-03-31",43,1,0
"2017-03-31",57,8,0
"2017-04-01",0,1,6
"2017-04-01",1,4,0
"2017-04-01",30,4,0
"2017-04-01",57,6,0
"2017-04-02",0,0,5
"2017-04-02",17,1,0
"2017-04-02",30,1,0
"2017-04-02",57,2,0
"2017-04-03",0,0,5
"2017-04-03",1,3,0
"2017-04-03",30,3,0
"2017-04-03",43,1,0
"2017-04-03",57,6,0
"2017-04-04",0,0,6
"2017-04-04",1,1,0
"2017-04-04",30,4,0
"2017-04-04",57,3,0
"2017-04-05",0,3,2
"2017-04-05",1,3,0
"2017-04-05",17,2,0
"2017-04-05",30,6,0
"2017-04-05",57,10,0
"2017-04-06",0,3,6
"2017-04-06",1,2,1
"2017-04-06",30,12,0
"2017-04-06",57,10,0
"2017-04-07",0,0,8
"2017-04-07",1,5,1
"2017-04-07",17,1,0
"2017-04-07",30,2,0
"2017-04-07",57,6,0
"2017-04-08",0,0,5
"2017-04-08",1,2,1
"2017-04-08",30,6,0
"2017-04-08",57,4,0
"2017-04-09",0,3,6
"2017-04-09",17,1,0
"2017-04-09",30,9,0
"2017-04-09",43,2,0
"2017-04-09",57,12,0
"2017-04-10",0,2,8
"2017-04-10",1,4,0
"2017-04-10",17,8,0
"2017-04-10",30,6,0
"2017-04-10",57,8,0
"2017-04-11",0,3,8
"2017-04-11",1,3,0
"2017-04-11",17,2,0
"2017-04-11",30,5,0
"2017-04-11",43,2,0
"2017-04-11",57,3,0
"2017-04-12",0,3,7
"2017-04-12",1,2,0
"2017-04-12",17,2,0
"2017-04-12",30,2,0
"2017-04-12",43,1,0
"2017-04-12",57,7,1
"2017-04-13",0,2,2
"2017-04-13",1,1,0
"2017-04-13",17,2,0
"2017-04-13",30,4,0
"2017-04-13",43,1,0
"2017-04-13",57,12,0
"2017-04-14",0,0,4
"2017-04-14",1,1,0
"2017-04-14",17,3,0
"2017-04-14",30,2,0
"2017-04-14",43,1,0
"2017-04-14",57,5,0
"2017-04-15",0,2,2
"2017-04-15",30,2,0
"2017-04-15",43,1,0
"2017-04-15",57,9,0
"2017-04-16",0,1,8
"2017-04-16",17,1,0
"2017-04-16",30,7,0
"2017-04-16",43,1,0
"2017-04-16",57,9,0
"2017-04-17",0,0,13
"2017-04-17",1,2,0
"2017-04-17",30,3,0
"2017-04-17",43,2,0
"2017-04-17",57,10,0
"2017-04-18",0,2,13
"2017-04-18",1,3,0
"2017-04-18",30,3,0
"2017-04-18",43,1,0
"2017-04-18",57,6,1
"2017-04-19",0,2,8
"2017-04-19",1,5,0
"2017-04-19",17,1,0
"2017-04-19",30,17,0
"2017-04-19",57,8,0
"2017-04-20",0,1,9
"2017-04-20",1,2,0
"2017-04-20",17,1,0
"2017-04-20",30,7,0
"2017-04-20",43,2,0
"2017-04-20",57,4,0
"2017-04-21",0,3,6
"2017-04-21",1,4,0
"2017-04-21",30,3,1
"2017-04-21",57,4,0
"2017-04-22",0,0,7
"2017-04-22",17,2,0
"2017-04-22",30,3,0
"2017-04-22",43,1,0
"2017-04-22",57,2,0
"2017-04-23",0,0,8
"2017-04-23",1,1,0
"2017-04-23",30,3,0
"2017-04-23",43,1,0
"2017-04-23",57,4,0
"2017-04-24",0,1,5
"2017-04-24",1,5,0
"2017-04-24",30,10,0
"2017-04-24",57,22,0
"2017-04-25",0,0,8
"2017-04-25",1,7,0
"2017-04-25",17,1,0
"2017-04-25",30,7,0
"2017-04-25",57,15,0
"2017-04-26",0,3,7
"2017-04-26",1,1,0
"2017-04-26",30,3,0
"2017-04-26",57,3,0
"2017-04-27",0,2,7
"2017-04-27",1,1,0
"2017-04-27",30,6,0
"2017-04-27",57,7,0
"2017-04-28",0,0,6
"2017-04-28",1,1,0
"2017-04-28",17,3,0
"2017-04-28",30,2,0
"2017-04-28",43,1,0
"2017-04-28",57,3,0
"2017-04-29",0,1,7
"2017-04-29",1,1,0
"2017-04-29",17,2,0
"2017-04-29",30,1,1
"2017-04-29",43,1,0
"2017-04-29",57,7,0
"2017-04-30",0,1,6
"2017-04-30",1,1,0
"2017-04-30",30,2,0
"2017-04-30",57,3,0
"2017-05-01",0,0,6
"2017-05-01",1,3,0
"2017-05-01",30,4,0
"2017-05-01",43,1,0
"2017-05-01",57,2,0
"2017-05-02",0,0,7
"2017-05-02",1,3,1
"2017-05-02",17,2,0
"2017-05-02",30,5,1
"2017-05-02",43,1,0
"2017-05-02",57,5,0
"2017-05-03",0,3,6
"2017-05-03",1,3,0
"2017-05-03",17,1,0
"2017-05-03",30,5,0
"2017-05-03",57,8,0
"2017-05-04",0,0,10
"2017-05-04",1,1,0
"2017-05-04",17,2,0
"2017-05-04",30,4,0
"2017-05-04",43,1,0
"2017-05-04",57,4,0
"2017-05-05",0,2,3
"2017-05-05",30,6,0
"2017-05-05",43,1,0
"2017-05-05",57,12,0
"2017-05-06",0,0,5
"2017-05-06",1,5,0
"2017-05-06",30,1,0
"2017-05-06",43,1,0
"2017-05-06",57,1,0
"2017-05-07",0,1,6
"2017-05-07",1,4,0
"2017-05-07",30,4,0
"2017-05-07",57,5,0
"2017-05-08",0,0,4
"2017-05-08",1,3,1
"2017-05-08",17,1,0
"2017-05-08",30,14,0
"2017-05-08",43,1,0
"2017-05-08",57,8,0
"2017-05-09",0,1,6
"2017-05-09",1,2,0
"2017-05-09",17,2,0
"2017-05-09",30,5,0
"2017-05-09",43,2,0
"2017-05-09",57,6,0
"2017-05-10",0,1,4
"2017-05-10",1,3,1
"2017-05-10",30,1,0
"2017-05-10",43,1,0
"2017-05-10",57,5,0
"2017-05-11",0,2,5
"2017-05-11",1,3,1
"2017-05-11",17,12,0
"2017-05-11",30,10,0
"2017-05-11",43,3,0
"2017-05-11",57,12,0
"2017-05-12",0,4,12
"2017-05-12",1,5,0
"2017-05-12",17,3,0
"2017-05-12",30,9,0
"2017-05-12",43,2,0
"2017-05-12",57,7,1
"2017-05-13",0,2,11
"2017-05-13",17,5,0
"2017-05-13",30,6,0
"2017-05-13",43,1,0
"2017-05-13",57,7,0
"2017-05-14",0,0,6
"2017-05-14",1,2,0
"2017-05-14",17,1,0
"2017-05-14",30,2,0
"2017-05-14",43,1,0
"2017-05-14",57,6,0
"2017-05-15",0,1,5
"2017-05-15",17,2,0
"2017-05-15",30,5,0
"2017-05-15",43,1,0
"2017-05-15",57,5,0
"2017-05-16",0,2,8
"2017-05-16",1,2,0
"2017-05-16",30,4,0
"2017-05-16",57,2,0
"2017-05-17",0,1,4
"2017-05-17",1,1,0
"2017-05-17",30,9,0
"2017-05-17",57,13,0
"2017-05-18",0,0,6
"2017-05-18",1,5,1
"2017-05-18",17,1,0
"2017-05-18",30,3,0
"2017-05-18",57,10,0
"2017-05-19",0,5,4
"2017-05-19",1,5,0
"2017-05-19",17,4,0
"2017-05-19",30,8,0
"2017-05-19",43,2,0
"2017-05-19",57,11,0
"2017-05-20",0,3,5
"2017-05-20",1,1,0
"2017-05-20",17,1,0
"2017-05-20",30,7,0
"2017-05-20",43,1,0
"2017-05-20",57,8,0
"2017-05-21",0,0,9
"2017-05-21",30,8,0
"2017-05-21",43,1,0
"2017-05-21",57,5,0
"2017-05-22",0,1,5
"2017-05-22",1,2,0
"2017-05-22",30,4,1
"2017-05-22",57,3,0
"2017-05-23",0,0,6
"2017-05-23",1,4,0
"2017-05-23",30,5,0
"2017-05-23",43,1,0
"2017-05-23",57,4,0
"2017-05-24",0,1,7
"2017-05-24",1,3,0
"2017-05-24",17,2,0
"2017-05-24",30,4,0
"2017-05-24",43,1,0
"2017-05-24",57,7,0
"2017-05-25",0,0,6
"2017-05-25",1,3,1
"2017-05-25",17,3,0
"2017-05-25",30,10,0
"2017-05-25",43,1,0
"2017-05-25",57,8,0
"2017-05-26",0,1,14
"2017-05-26",1,4,0
"2017-05-26",17,2,0
"2017-05-26",30,5,0
"2017-05-26",43,1,0
"2017-05-26",57,2,0
"2017-05-27",0,1,6
"2017-05-27",1,5,0
"2017-05-27",17,1,0
"2017-05-27",30,4,0
"2017-05-27",43,1,0
"2017-05-27",57,6,0
"2017-05-28",0,2,8
"2017-05-28",30,8,1
"2017-05-28",43,2,0
"2017-05-28",57,10,0
"2017-05-29",0,2,5
"2017-05-29",1,1,0
"2017-05-29",30,5,0
"2017-05-29",57,6,0
"2017-05-30",0,0,8
"2017-05-30",1,1,0
"2017-05-30",17,1,0
"2017-05-30",30,4,0
"2017-05-30",57,3,0
"2017-05-31",0,0,3
"2017-05-31",1,2,0
"2017-05-31",17,1,0
"2017-05-31",30,15,1
"2017-05-31",43,1,0
"2017-05-31",57,3,0
"2017-06-01",0,1,9
"2017-06-01",1,3,0
"2017-06-01",17,3,0
"2017-06-01",30,11,0
"2017-06-01",57,6,0
"2017-06-02",0,1,5
"2017-06-02",1,1,0
"2017-06-02",30,7,0
"2017-06-02",57,5,1
"2017-06-03",0,0,3
"2017-06-03",1,3,0
"2017-06-03",17,1,0
"2017-06-03",30,3,0
"2017-06-03",43,2,0
"2017-06-03",57,5,0
"2017-06-04",0,1,3
"2017-06-04",1,1,0
"2017-06-04",17,1,0
"2017-06-04",30,5,0
"2017-06-04",57,4,0
"2017-06-05",0,2,3
"2017-06-05",1,4,1
"2017-06-05",30,13,0
"2017-06-05",43,2,0
"2017-06-05",57,8,0
"2017-06-06",0,0,8
"2017-06-06",1,7,0
"2017-06-06",17,2,0
"2017-06-06",30,7,1
"2017-06-06",43,2,0
"2017-06-06",57,3,1
"2017-06-07",0,2,4
"2017-06-07",1,1,0
"2017-06-07",17,1,0
"2017-06-07",30,8,0
"2017-06-08",0,2,7
"2017-06-08",1,4,0
"2017-06-08",17,5,0
"2017-06-08",30,5,0
"2017-06-08",57,4,0
"2017-06-09",0,2,4
"2017-06-09",17,1,0
"2017-06-09",30,9,1
"2017-06-09",57,6,0
"2017-06-10",0,0,6
"2017-06-10",30,3,0
"2017-06-10",43,2,0
"2017-06-10",57,2,0
"2017-06-11",0,0,4
"2017-06-11",1,2,0
"2017-06-11",30,7,0
"2017-06-11",43,1,0
"2017-06-11",57,6,0
"2017-06-12",0,2,3
"2017-06-12",1,2,0
"2017-06-12",17,1,0
"2017-06-12",30,2,0
"2017-06-12",43,1,0
"2017-06-12",57,6,1
"2017-06-13",0,1,9
"2017-06-13",1,1,0
"2017-06-13",17,5,0
"2017-06-13",30,5,0
"2017-06-13",57,3,0
"2017-06-14",0,1,7
"2017-06-14",1,5,0
"2017-06-14",17,2,0
"2017-06-14",30,3,0
"2017-06-14",57,3,0
"2017-06-15",0,0,7
"2017-06-15",1,4,0
"2017-06-15",17,1,0
"2017-06-15",30,5,0
"2017-06-15",57,2,0
"2017-06-16",0,0,6
"2017-06-16",1,1,0
"2017-06-16",17,2,0
"2017-06-16",30,2,0
"2017-06-16",43,1,0
"2017-06-16",57,2,0
"2017-06-17",0,1,5
"2017-06-17",1,1,0
"2017-06-17",17,1,0
"2017-06-17",30,3,0
"2017-06-17",57,5,0
"2017-06-18",0,1,6
"2017-06-18",1,1,0
"2017-06-18",30,3,0
"2017-06-18",57,2,0
"2017-06-19",0,0,4
"2017-06-19",1,4,0
"2017-06-19",17,1,0
"2017-06-19",30,4,0
"2017-06-19",57,1,0
"2017-06-20",0,7,6
"2017-06-20",1,3,0
"2017-06-20",17,1,0
"2017-06-20",30,4,0
"2017-06-20",43,2,0
"2017-06-20",57,17,0
"2017-06-21",0,1,3
"2017-06-21",1,2,0
"2017-06-21",17,2,0
"2017-06-21",30,14,0
"2017-06-21",43,1,0
"2017-06-21",57,10,0
"2017-06-22",0,4,5
"2017-06-22",1,4,1
"2017-06-22",17,1,0
"2017-06-22",30,6,0
"2017-06-22",43,1,0
"2017-06-22",57,14,0
"2017-06-23",0,24,2
"2017-06-23",1,1,0
"2017-06-23",30,3,0
"2017-06-24",0,5,5
"2017-06-24",17,1,0
"2017-06-24",30,4,0
"2017-06-24",57,11,0
"2017-06-25",0,1,13
"2017-06-25",1,1,0
"2017-06-25",30,4,0
"2017-06-25",57,4,0
"2017-06-26",0,0,2
"2017-06-26",1,4,0
"2017-06-26",17,1,0
"2017-06-26",30,3,0
"2017-06-26",57,5,0
"2017-06-27",0,0,7
"2017-06-27",1,5,0
"2017-06-27",17,4,0
"2017-06-27",30,4,0
"2017-06-27",57,3,0
"2017-06-28",0,1,7
"2017-06-28",1,5,0
