"ref_date","user_source","share_scene","share_count","share_user"
"2018-11-16",0,2,24,20
"2018-11-16",0,5,3,2
"2018-11-17",0,1,27,22
"2018-11-17",0,2,16,15
"2018-11-17",0,5,2,2
"2018-11-18",0,1,117,95
"2018-11-18",0,2,70,61
"2018-11-18",0,5,6,5
"2018-11-19",0,1,65,41
"2018-11-19",0,2,24,19
"2018-11-19",0,5,2,2
"2018-11-20",0,1,63,47
"2018-11-20",0,2,28,28
"2018-11-20",0,5,4,4
"2018-11-21",0,1,52,43
"2018-11-21",0,2,15,14
"2018-11-21",0,5,4,2
"2018-11-22",0,1,29,25
"2018-11-22",0,2,12,12
"2018-11-22",0,5,4,4
"2018-11-23",0,1,36,34
"2018-11-23",0,2,27,26
"2018-11-23",0,5,4,3
"2018-11-24",0,1,36,27
"2018-11-24",0,2,20,19
"2018-11-25",0,1,42,36
"2018-11-25",0,2,22,22
"2018-11-25",0,5,1,1
"2018-11-26",0,1,41,37
"2018-11-26",0,2,21,18
"2018-11-26",0,5,1,1
"2018-11-27",0,1,24,21
"2018-11-27",0,2,24,22
"2018-11-27",0,5,1,1
"2018-11-28",0,1,26,23
"2018-11-28",0,2,11,10
"2018-11-28",0,5,3,3
"2018-11-29",0,1,46,41
"2018-11-29",0,2,27,25
"2018-11-29",0,5,4,3
"2018-11-30",0,1,95,71
"2018-11-30",0,2,41,40
"2018-11-30",0,5,8,6
"2018-12-01",0,1,65,53
"2018-12-01",0,2,28,28
"2018-12-01",0,5,2,2
"2018-12-02",0,1,27,25
"2018-12-02",0,2,19,18
"2018-12-02",0,5,2,2
"2018-12-03",0,1,25,18
"2018-12-03",0,2,9,9
"2018-12-03",0,5,1,1
"2018-12-04",0,1,19,17
"2018-12-04",0,2,10,9
"2018-12-04",0,5,5,4
"2018-12-05",0,1,23,19
"2018-12-05",0,2,12,12
"2018-12-06",0,1,36,28
"2018-12-06",0,2,9,9
"2018-12-06",0,5,2,2
"2018-12-07",0,1,49,35
"2018-12-07",0,2,15,13
"2018-12-07",0,5,1,1
"2018-12-08",0,1,16,11
"2018-12-08",0,2,12,8
"2018-12-08",0,5,1,1
"2018-12-09",0,1,16,12
"2018-12-09",0,2,6,6
"2018-12-10",0,1,18,18
"2018-12-10",0,2,8,8
"2018-12-11",0,1,18,14
"2018-12-11",0,2,10,9
"2018-12-12",0,1,23,21
"2018-12-12",0,2,6,5
"2018-12-12",0,5,2,2
"2018-12-13",0,1,44,28
"2018-12-13",0,2,15,14
"2018-12-13",0,5,5,4
"2018-12-14",0,1,15,14
"2018-12-14",0,2,4,4
"2018-12-14",0,5,2,2
"2018-12-15",0,1,41,33
"2018-12-15",0,2,12,10
"2018-12-15",0,5,2,2
"2018-12-16",0,1,29,25
"2018-12-16",0,2,14,11
"2018-12-16",0,5,1,1
"2018-12-17",0,1,51,39
"2018-12-17",0,2,14,13
"2018-12-17",0,5,2,1
"2018-12-18",0,1,26,21
"2018-12-18",0,2,14,13
"2018-12-18",0,5,1,1
"2018-12-19",0,1,37,31
"2018-12-19",0,2,21,18
"2018-12-19",0,5,4,4
"2018-12-20",0,1,28,22
"2018-12-20",0,2,15,14
"2018-12-21",0,1,12,10
"2018-12-21",0,2,11,10
"2018-12-21",0,5,1,1
"2018-12-22",0,1,23,19
"2018-12-22",0,2,13,11
"2018-12-22",0,5,2,2
"2018-12-23",0,1,13,13
"2018-12-23",0,2,10,10
"2018-12-23",0,5,3,3
"2018-12-24",0,1,41,29
"2018-12-24",0,2,21,16
"2018-12-24",0,5,2,2
"2018-12-25",0,1,26,21
"2018-12-25",0,2,19,18
"2018-12-25",0,5,3,2
"2018-12-26",0,1,35,32
"2018-12-26",0,2,20,18
"2018-12-26",0,5,6,5
"2018-12-27",0,1,28,24
"2018-12-27",0,2,7,7
"2018-12-27",0,5,1,1
"2018-12-28",0,1,159,116
"2018-12-28",0,2,81,76
"2018-12-28",0,5,5,3
"2018-12-29",0,1,98,75
"2018-12-29",0,2,60,57
"2018-12-29",0,5,1,1
"2018-12-30",0,1,34,26
"2018-12-30",0,2,8,8
"2018-12-31",0,1,28,26
"2018-12-31",0,2,8,8
"2019-01-01",0,1,23,19
"2019-01-01",0,2,20,17
"2019-01-01",0,5,1,1
"2019-01-02",0,1,50,37
"2019-01-02",0,2,13,12
"2019-01-02",0,5,4,3
"2019-01-03",0,1,35,29
"2019-01-03",0,2,27,25
"2019-01-03",0,5,1,1
"2019-01-04",0,1,49,38
"2019-01-04",0,2,23,21
"2019-01-04",0,5,1,1
"2019-01-05",0,1,102,86
"2019-01-05",0,2,32,29
"2019-01-05",0,5,7,5
"2019-01-06",0,1,18,15
"2019-01-06",0,2,16,14
"2019-01-06",0,5,2,2
"2019-01-07",0,1,35,27
"2019-01-07",0,2,9,9
"2019-01-07",0,5,2,2
"2019-01-08",0,1,18,15
"2019-01-08",0,2,13,10
"2019-01-08",0,5,1,1
"2019-01-09",0,1,24,17
"2019-01-09",0,2,15,14
"2019-01-10",0,1,8,7
"2019-01-10",0,2,5,5
"2019-01-10",0,5,2,2
"2019-01-11",0,1,10,10
"2019-01-11",0,2,5,5
"2019-01-11",0,5,2,1
"2019-01-12",0,1,9,7
"2019-01-12",0,2,10,8
"2019-01-12",0,5,3,1
"2019-01-13",0,1,6,6
"2019-01-13",0,2,6,6
"2019-01-13",0,5,1,1
"2019-01-14",0,1,39,24
"2019-01-14",0,2,10,9
"2019-01-14",0,5,4,4
"2019-01-15",0,1,17,16
"2019-01-15",0,2,10,10
"2019-01-15",0,5,4,4
"2019-01-16",0,1,36,29
"2019-01-16",0,2,14,13
"2019-01-16",0,5,3,3
"2019-01-17",0,1,11,11
"2019-01-17",0,2,4,4
"2019-01-17",0,5,2,2
"2019-01-18",0,1,25,17
"2019-01-18",0,2,11,10
"2019-01-18",0,5,2,2
"2019-01-19",0,1,19,17
"2019-01-19",0,2,8,8
"2019-01-19",0,5,2,2
"2019-01-20",0,1,27,25
"2019-01-20",0,2,16,14
"2019-01-20",0,5,1,1
"2019-01-21",0,1,47,40
"2019-01-21",0,2,11,11
"2019-01-21",0,5,2,1
"2019-01-22",0,1,43,26
"2019-01-22",0,2,9,9
"2019-01-23",0,1,31,21
"2019-01-23",0,2,10,9
"2019-01-23",0,5,3,2
"2019-01-24",0,1,40,38
"2019-01-24",0,2,18,17
"2019-01-24",0,5,5,4
"2019-01-25",0,1,27,22
"2019-01-25",0,2,10,10
"2019-01-25",0,5,1,1
"2019-01-26",0,1,12,12
"2019-01-26",0,2,10,10
"2019-01-27",0,1,26,20
"2019-01-27",0,2,7,6
"2019-01-27",0,5,3,2
"2019-01-28",0,1,27,14
"2019-01-28",0,2,7,6
"2019-01-29",0,1,32,24
"2019-01-29",0,2,9,8
"2019-01-29",0,5,1,1
"2019-01-30",0,1,24,19
"2019-01-30",0,2,10,9
"2019-01-30",0,5,3,2
"2019-01-31",0,1,29,22
"2019-01-31",0,2,20,17
"2019-02-01",0,1,26,21
"2019-02-01",0,2,19,16
"2019-02-01",0,5,3,2
"2019-02-02",0,1,15,11
"2019-02-02",0,2,17,16
"2019-02-02",0,5,1,1
"2019-02-03",0,1,14,14
"2019-02-03",0,2,15,15
"2019-02-03",0,5,1,1
"2019-02-04",0,1,3,3
"2019-02-04",0,2,2,2
"2019-02-05",0,1,14,13
"2019-02-05",0,2,7,7
"2019-02-05",0,5,1,1
"2019-02-06",0,1,10,10
"2019-02-06",0,2,6,6
"2019-02-06",0,5,1,1
"2019-02-07",0,1,9,5
"2019-02-07",0,2,8,6
"2019-02-07",0,5,1,1
"2019-02-08",0,1,4,4
"2019-02-08",0,2,1,1
"2019-02-08",0,5,1,1
"2019-02-09",0,1,17,16
"2019-02-09",0,2,17,15
"2019-02-09",0,5,4,4
"2019-02-10",0,1,25,21
"2019-02-10",0,2,14,12
"2019-02-10",0,5,1,1
"2019-02-11",0,1,40,31
"2019-02-11",0,2,15,13
"2019-02-11",0,5,1,1
"2019-02-12",0,1,26,17
"2019-02-12",0,2,9,8
"2019-02-12",0,5,1,1
"2019-02-13",0,1,18,14
"2019-02-13",0,2,12,9
"2019-02-13",0,5,1,1
"2019-02-14",0,1,41,28
"2019-02-14",0,2,9,7
"2019-02-14",0,5,1,1
"2019-02-15",0,1,25,18
"2019-02-15",0,2,19,17
"2019-02-15",0,5,1,1
"2019-02-16",0,1,30,25
"2019-02-16",0,2,13,11
"2019-02-17",0,1,29,26
"2019-02-17",0,2,19,16
"2019-02-17",0,5,1,1
"2019-02-18",0,1,19,13
"2019-02-18",0,2,4,4
"2019-02-19",0,1,39,25
"2019-02-19",0,2,16,15
"2019-02-19",0,5,2,2
"2019-02-20",0,1,33,25
"2019-02-20",0,2,15,14
"2019-02-20",0,5,7,5
"2019-02-21",0,1,23,21
"2019-02-21",0,2,18,17
"2019-02-21",0,5,3,2
"2019-02-22",0,1,18,18
"2019-02-22",0,2,8,6
"2019-02-22",0,5,1,1
"2019-02-23",0,1,15,11
"2019-02-23",0,2,8,6
"2019-02-23",0,5,2,1
"2019-02-24",0,1,14,7
"2019-02-24",0,2,8,8
"2019-02-25",0,1,37,29
"2019-02-25",0,2,14,14
"2019-02-25",0,5,1,1
"2019-02-26",0,1,29,26
"2019-02-26",0,2,9,9
"2019-02-26",0,5,1,1
"2019-02-27",0,1,68,52
"2019-02-27",0,2,40,35
"2019-02-27",0,5,1,1
"2019-02-28",0,1,79,71
"2019-02-28",0,2,40,31
"2019-02-28",0,5,2,2
"2019-03-01",0,1,37,29
"2019-03-01",0,2,5,5
"2019-03-01",0,5,2,2
"2019-03-02",0,1,51,43
"2019-03-02",0,2,8,8
"2019-03-02",0,5,2,2
"2019-03-03",0,1,39,35
"2019-03-03",0,2,17,15
"2019-03-03",0,5,2,2
"2019-03-04",0,1,26,22
"2019-03-04",0,2,13,12
"2019-03-05",0,1,54,46
"2019-03-05",0,2,25,24
"2019-03-05",0,5,2,2
"2019-03-06",0,1,55,51
"2019-03-06",0,2,27,27
"2019-03-06",0,5,2,2
"2019-03-07",0,1,35,32
"2019-03-07",0,2,15,12
"2019-03-07",0,5,1,1
"2019-03-08",0,1,29,27
"2019-03-08",0,2,11,11
"2019-03-08",0,5,2,2
"2019-03-09",0,1,31,26
"2019-03-09",0,2,11,11
"2019-03-09",0,5,1,1
"2019-03-10",0,1,20,19
"2019-03-10",0,2,16,14
"2019-03-10",0,5,3,3
"2019-03-11",0,1,23,17
"2019-03-11",0,2,14,13
"2019-03-11",0,5,4,2
"2019-03-12",0,1,14,13
"2019-03-12",0,2,11,11
"2019-03-12",0,5,1,1
"2019-03-13",0,1,22,19
"2019-03-13",0,2,8,8
"2019-03-13",0,5,3,3
"2019-03-14",0,1,43,32
"2019-03-14",0,2,13,13
"2019-03-15",0,1,59,52
"2019-03-15",0,2,12,11
"2019-03-15",0,5,4,3
"2019-03-16",0,1,33,24
"2019-03-16",0,2,7,7
"2019-03-16",0,5,2,2
"2019-03-17",0,1,13,11
"2019-03-17",0,2,7,5
"2019-03-18",0,1,36,30
"2019-03-18",0,2,24,23
"2019-03-19",0,1,39,34
"2019-03-19",0,2,6,6
"2019-03-19",0,5,1,1
"2019-03-20",0,1,24,20
"2019-03-20",0,2,11,11
"2019-03-20",0,5,2,2
"2019-03-21",0,1,59,51
"2019-03-21",0,2,20,19
"2019-03-22",0,1,36,28
"2019-03-22",0,2,21,16
"2019-03-23",0,1,34,30
"2019-03-23",0,2,7,6
"2019-03-23",0,5,1,1
"2019-03-24",0,1,55,43
"2019-03-24",0,2,14,14
"2019-03-24",0,5,3,2
"2019-03-25",0,1,27,24
"2019-03-25",0,2,12,5
"2019-03-25",0,5,1,1
"2019-03-26",0,1,37,31
"2019-03-26",0,2,9,8
"2019-03-26",0,5,4,4
"2019-03-27",0,1,14,13
"2019-03-27",0,2,3,3
"2019-03-28",0,1,20,16
"2019-03-28",0,2,4,4
"2019-03-29",0,1,27,22
"2019-03-29",0,2,4,4
"2019-03-29",0,5,1,1
"2019-03-30",0,1,33,31
"2019-03-30",0,2,18,17
"2019-03-30",0,5,2,2
"2019-03-31",0,1,27,22
"2019-03-31",0,2,24,23
"2019-03-31",0,5,2,1
"2019-04-01",0,1,29,22
"2019-04-01",0,2,13,10
"2019-04-01",0,5,1,1
"2019-04-02",0,1,22,18
"2019-04-02",0,2,5,5
"2019-04-02",0,5,1,1
"2019-04-03",0,1,20,18
"2019-04-03",0,2,11,11
"2019-04-03",0,5,3,1
"2019-04-04",0,1,20,20
"2019-04-04",0,2,9,8
"2019-04-04",0,5,3,3
"2019-04-05",0,1,28,22
"2019-04-05",0,2,11,11
"2019-04-05",0,5,3,2
"2019-04-06",0,1,12,11
"2019-04-06",0,2,5,4
"2019-04-06",0,5,1,1
"2019-04-07",0,1,33,29
"2019-04-07",0,2,16,16
"2019-04-07",0,5,3,2
"2019-04-08",0,1,41,35
"2019-04-08",0,2,20,15
"2019-04-08",0,5,3,2
"2019-04-09",0,1,14,12
"2019-04-09",0,2,10,8
"2019-04-09",0,5,1,1
"2019-04-10",0,1,25,24
"2019-04-10",0,2,12,10
"2019-04-10",0,5,2,2
"2019-04-11",0,1,19,18
"2019-04-11",0,2,12,12
"2019-04-11",0,5,2,2
"2019-04-12",0,1,23,22
"2019-04-12",0,2,16,15
"2019-04-12",0,5,1,1
"2019-04-13",0,1,24,21
"2019-04-13",0,2,12,11
"2019-04-13",0,5,5,2
"2019-04-14",0,1,55,44
"2019-04-14",0,2,20,20
"2019-04-14",0,5,1,1
"2019-04-15",0,1,25,20
"2019-04-15",0,2,5,5
"2019-04-16",0,1,18,16
"2019-04-16",0,2,7,6
"2019-04-17",0,1,25,20
"2019-04-17",0,2,13,12
"2019-04-17",0,5,2,1
"2019-04-18",0,1,46,37
"2019-04-18",0,2,9,9
"2019-04-19",0,1,28,25
"2019-04-19",0,2,8,6
"2019-04-20",0,1,42,41
"2019-04-20",0,2,26,24
"2019-04-20",0,5,1,1
"2019-04-21",0,1,46,40
"2019-04-21",0,2,25,24
"2019-04-21",0,5,3,2
"2019-04-22",0,1,38,35
"2019-04-22",0,2,13,12
"2019-04-23",0,1,57,43
"2019-04-23",0,2,21,21
"2019-04-23",0,5,2,2
"2019-04-24",0,1,39,34
"2019-04-24",0,2,27,23
"2019-04-24",0,5,1,1
"2019-04-25",0,1,41,32
"2019-04-25",0,2,8,7
"2019-04-26",0,1,23,19
"2019-04-26",0,2,8,8
"2019-04-26",0,5,1,1
"2019-04-27",0,1,13,13
"2019-04-27",0,2,7,7
"2019-04-28",0,1,109,98
"2019-04-28",0,2,35,30
"2019-04-28",0,5,5,5
"2019-04-29",0,1,47,36
"2019-04-29",0,2,15,15
"2019-04-29",0,5,2,2
"2019-04-30",0,1,20,20
"2019-04-30",0,2,15,13
"2019-04-30",0,5,1,1
"2019-05-01",0,1,5,3
"2019-05-01",0,2,2,2
"2019-05-02",0,1,14,13
"2019-05-02",0,2,4,3
"2019-05-03",0,1,28,25
"2019-05-03",0,2,15,12
"2019-05-03",0,5,2,1
"2019-05-04",0,1,8,8
"2019-05-04",0,5,1,1
"2019-05-05",0,1,14,14
"2019-05-05",0,2,5,5
"2019-05-05",0,5,3,2
"2019-05-06",0,1,18,15
"2019-05-06",0,2,5,5
"2019-05-06",0,5,3,2
"2019-05-07",0,1,25,18
"2019-05-07",0,2,10,10
"2019-05-07",0,5,3,2
"2019-05-08",0,1,21,18
"2019-05-08",0,2,8,8
"2019-05-08",0,5,3,1
"2019-05-09",0,1,21,18
"2019-05-09",0,2,4,4
"2019-05-10",0,1,21,17
"2019-05-10",0,2,9,7
"2019-05-10",0,5,3,3
"2019-05-11",0,1,28,23
"2019-05-11",0,2,18,17
"2019-05-11",0,5,1,1
"2019-05-12",0,1,26,20
"2019-05-12",0,2,16,15
"2019-05-13",0,1,80,64
"2019-05-13",0,2,15,13
"2019-05-13",0,5,1,1
"2019-05-14",0,1,17,16
"2019-05-14",0,2,7,7
"2019-05-14",0,5,1,1
"2019-05-15",0,1,22,17
"2019-05-15",0,2,7,7
"2019-05-16",0,1,28,21
"2019-05-16",0,2,5,4
"2019-05-16",0,5,1,1
"2019-05-17",0,1,29,21
"2019-05-17",0,2,10,9
"2019-05-18",0,1,13,12
"2019-05-18",0,2,10,10
"2019-05-19",0,1,20,17
"2019-05-19",0,2,9,8
"2019-05-19",0,5,1,1
"2019-05-20",0,1,35,26
"2019-05-20",0,2,11,10
"2019-05-20",0,5,1,1
"2019-05-21",0,1,27,24
"2019-05-21",0,2,10,9
"2019-05-21",0,5,2,2
"2019-05-22",0,1,57,38
"2019-05-22",0,2,14,14
"2019-05-22",0,5,2,2
"2019-05-23",0,1,31,24
"2019-05-23",0,2,8,8
"2019-05-23",0,5,2,2
"2019-05-24",0,1,27,21
"2019-05-24",0,2,16,15
"2019-05-24",0,5,1,1
"2019-05-25",0,1,31,28
"2019-05-25",0,2,9,9
"2019-05-26",0,1,28,19
"2019-05-26",0,2,14,10
"2019-05-26",0,5,2,2
"2019-05-27",0,1,46,30
"2019-05-27",0,2,16,15
"2019-05-27",0,5,2,2
"2019-05-28",0,1,36,19
"2019-05-28",0,2,14,14
"2019-05-28",0,5,1,1
"2019-05-29",0,1,14,12
"2019-05-29",0,2,9,9
"2019-05-29",0,5,2,2
"2019-05-30",0,1,20,13
"2019-05-30",0,2,8,8
"2019-05-30",0,5,2,2
"2019-05-31",0,1,31,24
"2019-05-31",0,2,13,11
"2019-05-31",0,5,7,5
"2019-06-01",0,1,29,23
"2019-06-01",0,2,11,10
"2019-06-01",0,5,2,1
"2019-06-02",0,1,19,16
"2019-06-02",0,2,9,7
"2019-06-03",0,1,32,26
"2019-06-03",0,2,8,7
"2019-06-03",0,5,3,3
"2019-06-04",0,1,45,35
"2019-06-04",0,2,11,10
"2019-06-04",0,5,4,4
"2019-06-05",0,1,29,14
"2019-06-05",0,2,9,7
"2019-06-05",0,5,2,2
"2019-06-06",0,1,38,27
"2019-06-06",0,2,5,5
"2019-06-06",0,5,1,1
"2019-06-07",0,1,1,1
"2019-06-07",0,2,1,1
"2019-06-07",0,5,1,1
"2019-06-08",0,1,38,27
"2019-06-08",0,2,13,13
"2019-06-08",0,5,21,4
"2019-06-09",0,1,33,29
"2019-06-09",0,2,13,13
"2019-06-09",0,5,2,2
"2019-06-10",0,1,28,18
"2019-06-10",0,2,15,12
"2019-06-10",0,5,1,1
"2019-06-11",0,1,11,9
"2019-06-11",0,2,6,6
"2019-06-11",0,5,1,1
"2019-06-12",0,1,72,46
"2019-06-12",0,2,17,17
"2019-06-12",0,5,1,1
"2019-06-13",0,1,36,29
"2019-06-13",0,2,11,11
"2019-06-13",0,5,2,2
"2019-06-14",0,1,26,17
"2019-06-14",0,2,9,9
"2019-06-14",0,5,1,1
"2019-06-15",0,1,14,12
"2019-06-15",0,2,6,6
"2019-06-15",0,5,1,1
"2019-06-16",0,1,23,18
"2019-06-16",0,2,5,3
"2019-06-17",0,1,22,18
"2019-06-17",0,2,13,11
"2019-06-18",0,1,37,32
"2019-06-18",0,2,14,12
"2019-06-18",0,5,3,3
"2019-06-19",0,1,33,28
"2019-06-19",0,2,11,10
"2019-06-20",0,1,27,25
"2019-06-20",0,2,21,20
"2019-06-20",0,5,1,1
"2019-06-21",0,1,16,15
"2019-06-21",0,2,3,3
"2019-06-21",0,5,1,1
"2019-06-22",0,1,27,24
"2019-06-22",0,2,23,21
"2019-06-22",0,5,2,2
"2019-06-23",0,1,11,10
"2019-06-23",0,2,16,14
"2019-06-23",0,5,1,1
"2019-06-24",0,1,20,18
"2019-06-24",0,2,6,6
"2019-06-24",0,5,1,1
"2019-06-25",0,1,41,35
"2019-06-25",0,2,16,16
"2019-06-25",0,5,3,3
"2019-06-26",0,1,23,17
"2019-06-26",0,2,9,9
"2019-06-26",0,5,2,2
"2019-06-27",0,1,14,9
"2019-06-27",0,2,5,5
"2019-06-27",0,5,1,1
"2019-06-28",0,1,15,11
"2019-06-28",0,2,6,6
"2019-06-29",0,1,10,8
"2019-06-29",0,2,10,8
"2019-06-29",0,5,1,1
"2019-06-30",0,1,11,10
"2019-06-30",0,2,12,10
"2019-07-01",0,1,23,15
"2019-07-01",0,2,4,4
"2019-07-02",0,1,28,17
"2019-07-02",0,2,4,4
"2019-07-03",0,1,18,17
"2019-07-03",0,2,8,8
"2019-07-03",0,5,1,1
"2019-07-04",0,1,25,20
"2019-07-04",0,2,13,12
"2019-07-05",0,1,57,45
"2019-07-05",0,2,14,14
"2019-07-05",0,5,2,2
"2019-07-06",0,1,19,17
"2019-07-06",0,2,17,14
"2019-07-07",0,1,12,12
"2019-07-07",0,2,8,7
"2019-07-07",0,5,3,3
"2019-07-08",0,1,23,17
"2019-07-08",0,2,8,7
"2019-07-08",0,5,1,1
"2019-07-09",0,1,26,18
"2019-07-09",0,2,4,4
"2019-07-10",0,1,61,48
"2019-07-10",0,2,20,18
"2019-07-10",0,5,2,2
"2019-07-11",0,1,33,26
"2019-07-11",0,2,14,13
"2019-07-11",0,5,2,2
"2019-07-12",0,1,21,15
"2019-07-12",0,2,9,9
"2019-07-12",0,5,1,1
"2019-07-13",0,1,22,16
"2019-07-13",0,2,17,13
"2019-07-14",0,1,35,26
"2019-07-14",0,2,11,8
"2019-07-15",0,1,33,19
"2019-07-15",0,2,6,6
"2019-07-16",0,1,34,27
"2019-07-16",0,2,11,9
"2019-07-16",0,5,4,2
"2019-07-17",0,1,20,14
"2019-07-17",0,2,3,3
"2019-07-18",0,1,9,7
"2019-07-18",0,2,5,5
"2019-07-18",0,5,4,2
"2019-07-19",0,1,24,18
"2019-07-19",0,2,8,8
"2019-07-19",0,5,1,1
"2019-07-20",0,1,15,11
"2019-07-20",0,2,11,9
"2019-07-20",0,5,2,2
"2019-07-21",0,1,14,10
"2019-07-21",0,2,6,5
"2019-07-21",0,5,1,1
"2019-07-22",0,1,21,15
"2019-07-22",0,2,15,13
"2019-07-22",0,5,1,1
"2019-07-23",0,1,21,15
"2019-07-23",0,2,2,2
"2019-07-24",0,1,20,16
"2019-07-24",0,2,6,5
"2019-07-24",0,5,1,1
"2019-07-25",0,1,16,10
"2019-07-25",0,2,2,2
"2019-07-26",0,1,32,21
"2019-07-26",0,2,13,12
"2019-07-27",0,1,34,23
"2019-07-27",0,2,15,13
"2019-07-27",0,5,3,2
"2019-07-28",0,1,8,7
"2019-07-28",0,2,12,9
"2019-07-29",0,1,15,10
"2019-07-29",0,2,2,2
"2019-07-30",0,1,63,51
"2019-07-30",0,2,12,12
"2019-07-30",0,5,1,1
"2019-07-31",0,1,28,24
"2019-07-31",0,2,6,5
"2019-08-01",0,1,23,17
"2019-08-01",0,2,11,10
"2019-08-02",0,1,25,16
"2019-08-02",0,2,6,6
"2019-08-02",0,5,1,1
"2019-08-03",0,1,18,14
"2019-08-03",0,2,4,4
"2019-08-04",0,1,74,66
"2019-08-04",0,2,29,26
"2019-08-04",0,5,1,1
"2019-08-05",0,1,66,41
"2019-08-05",0,2,19,17
"2019-08-05",0,5,3,3
"2019-08-06",0,1,32,26
"2019-08-06",0,2,16,15
"2019-08-06",0,5,2,2
"2019-08-07",0,1,21,15
"2019-08-07",0,2,7,7
"2019-08-08",0,1,47,36
"2019-08-08",0,2,9,8
"2019-08-09",0,1,31,23
"2019-08-09",0,2,16,14
"2019-08-10",0,1,35,32
"2019-08-10",0,2,16,16
"2019-08-11",0,1,15,12
"2019-08-11",0,2,13,13
"2019-08-12",0,1,40,21
"2019-08-12",0,2,5,5
"2019-08-13",0,1,27,22
"2019-08-13",0,2,5,5
"2019-08-14",0,1,20,17
"2019-08-14",0,2,3,3
"2019-08-15",0,1,24,17
"2019-08-15",0,2,3,2
"2019-08-16",0,1,19,12
"2019-08-16",0,2,9,9
"2019-08-17",0,1,19,17
"2019-08-17",0,2,7,7
"2019-08-17",0,5,2,2
"2019-08-18",0,1,33,31
"2019-08-18",0,2,13,11
"2019-08-18",0,5,1,1
"2019-08-19",0,1,44,30
"2019-08-19",0,2,11,10
"2019-08-20",0,1,31,24
"2019-08-20",0,2,11,10
"2019-08-20",0,5,2,2
"2019-08-21",0,1,23,20
"2019-08-21",0,2,11,10
"2019-08-21",0,5,3,3
"2019-08-22",0,1,17,13
"2019-08-22",0,2,4,3
"2019-08-22",0,5,2,2
"2019-08-23",0,1,22,16
"2019-08-23",0,2,5,4
"2019-08-24",0,1,21,17
"2019-08-24",0,2,7,7
"2019-08-24",0,5,2,2
"2019-08-25",0,1,20,13
"2019-08-25",0,2,5,5
"2019-08-26",0,1,44,35
"2019-08-26",0,2,10,10
"2019-08-26",0,5,3,3
"2019-08-27",0,1,19,16
"2019-08-27",0,2,14,12
"2019-08-28",0,1,20,16
"2019-08-28",0,2,10,8
"2019-08-28",0,5,1,1
"2019-08-29",0,1,11,9
"2019-08-29",0,2,7,6
"2019-08-29",0,5,2,2
"2019-08-30",0,1,17,10
"2019-08-30",0,2,4,4
"2019-08-30",0,5,1,1
"2019-08-31",0,1,27,22
"2019-08-31",0,2,16,13
"2019-08-31",0,5,2,2
"2019-09-01",0,1,26,20
"2019-09-01",0,2,5,5
"2019-09-01",0,5,2,1
"2019-09-02",0,1,40,32
"2019-09-02",0,2,7,7
"2019-09-02",0,5,1,1
"2019-09-03",0,1,30,22
"2019-09-03",0,2,6,6
"2019-09-03",0,5,1,1
"2019-09-04",0,1,46,34
"2019-09-04",0,2,9,9
"2019-09-04",0,5,2,2
"2019-09-05",0,1,33,24
"2019-09-05",0,2,16,16
"2019-09-05",0,5,3,2
"2019-09-06",0,1,36,28
"2019-09-06",0,2,6,5
"2019-09-06",0,5,4,3
"2019-09-07",0,1,16,13
"2019-09-07",0,2,15,12
"2019-09-08",0,1,44,33
"2019-09-08",0,2,9,8
"2019-09-08",0,5,1,1
"2019-09-09",0,1,15,10
"2019-09-09",0,2,2,2
"2019-09-09",0,5,2,2
"2019-09-10",0,1,19,16
"2019-09-10",0,2,7,7
"2019-09-11",0,1,32,27
"2019-09-11",0,2,11,10
"2019-09-12",0,1,19,13
"2019-09-12",0,2,3,3
"2019-09-13",0,1,1,1
"2019-09-13",0,2,1,1
"2019-09-14",0,1,30,21
"2019-09-14",0,2,9,9
"2019-09-15",0,1,18,17
"2019-09-15",0,2,7,7
"2019-09-15",0,5,2,2
"2019-09-16",0,1,30,23
"2019-09-16",0,2,12,12
"2019-09-16",0,5,2,2
"2019-09-17",0,1,25,20
"2019-09-17",0,2,3,3
"2019-09-18",0,1,12,9
"2019-09-18",0,2,2,2
"2019-09-18",0,5,2,1
"2019-09-19",0,1,40,34
"2019-09-19",0,2,21,20
"2019-09-19",0,5,1,1
"2019-09-20",0,1,31,24
"2019-09-20",0,2,11,10
"2019-09-21",0,1,29,26
"2019-09-21",0,2,33,31
"2019-09-21",0,5,5,3
"2019-09-22",0,1,18,17
"2019-09-22",0,2,13,11
"2019-09-23",0,1,37,28
"2019-09-23",0,2,5,5
"2019-09-23",0,5,1,1
"2019-09-24",0,1,18,15
"2019-09-24",0,2,6,6
"2019-09-25",0,1,22,17
"2019-09-25",0,2,1,1
"2019-09-26",0,1,13,10
"2019-09-26",0,2,3,3
"2019-09-27",0,1,27,22
"2019-09-27",0,2,7,7
"2019-09-27",0,5,1,1
"2019-09-28",0,1,11,10
"2019-09-28",0,2,4,3
"2019-09-29",0,1,27,26
"2019-09-29",0,2,12,12
"2019-09-30",0,1,14,13
"2019-09-30",0,2,7,7
"2019-10-01",0,5,1,1
"2019-10-02",0,1,13,10
"2019-10-02",0,2,2,2
"2019-10-03",0,1,7,7
"2019-10-03",0,2,1,1
"2019-10-04",0,1,5,5
"2019-10-04",0,2,1,1
"2019-10-05",0,1,10,7
"2019-10-05",0,5,1,1
"2019-10-06",0,1,16,14
